#{"t_start": 1778042111.1141067, "env_id": "YaskawaGP7ReachPyBullet-Default-v0"}
r,l,t
-14.705969,53,8685.892409
-4.943821,34,8686.3073
-10.947635,61,8687.050993
-4.067216,29,8687.41502
-4.592331,26,8687.74259
-12.161486,143,8689.650535
-13.433201,55,8690.354976
-9.591183,53,8691.025125
-12.239804,94,8692.242588
-17.323662,142,8693.95445
-4.153415,30,8694.323462
-3.727592,32,8694.733974
-6.169455,33,8695.155652
-18.11089,58,8695.953542
-23.913049,300,8699.668413
-4.75409,31,8700.078242
-22.072783,290,8703.753686
-4.708853,32,8704.143776
-4.978655,27,8704.495863
-15.43152,60,8705.259303
-4.779569,27,8705.584432
-5.579997,33,8705.992344
-10.520144,71,8706.864801
-26.29039,192,8709.400551
-2.718784,22,8709.688168
-11.688244,101,8710.984507
-3.812278,27,8711.377736
-3.220974,24,8711.708615
-5.385423,31,8712.093585
-20.982272,300,8715.844365
-5.023176,30,8716.22458
-13.283226,54,8716.904077
-11.137028,47,8717.501606
-3.267707,29,8717.860612
-4.897841,31,8718.256504
-8.893945,86,8719.332456
-5.94739,13,8719.497636
-9.712354,127,8721.126212
-5.224042,29,8721.472374
-2.545115,27,8721.799449
-5.218167,14,8721.972039
-12.583157,50,8722.606975
-12.282759,95,8723.81505
-11.132238,82,8724.864529
-13.824498,150,8726.769136
-2.407849,20,8727.007186
-10.303795,52,8727.6726
-3.16639,26,8727.976822
-9.998743,110,8729.353447
-4.431848,28,8729.721463
-6.090893,33,8730.143364
-15.933398,65,8730.997852
-7.484454,34,8731.430558
-2.827583,22,8731.714797
-13.046043,48,8732.336692
-15.356118,79,8733.333886
-16.704478,80,8734.281109
-13.280095,85,8735.389968
-12.584671,52,8736.037241
-12.980596,57,8736.692489
-15.88446,140,8738.442998
-2.048256,18,8738.684772
-7.27651,56,8739.460698
-12.733564,65,8740.306748
-12.809372,48,8740.945299
-5.416594,30,8741.331268
-4.607244,31,8741.720857
-11.237615,49,8742.375195
-9.71518,58,8743.100629
-9.501659,88,8744.221765
-7.663398,39,8744.718489
-6.005932,34,8745.159197
-12.909341,47,8745.742297
-3.12943,24,8746.059448
-7.160332,65,8746.903104
-11.393371,68,8747.735727
-11.760007,51,8748.378082
-13.766519,78,8749.384991
-8.937961,43,8749.926668
-9.379656,64,8750.741864
-13.372724,52,8751.413608
-11.79008,62,8752.152142
-12.977484,53,8752.783596
-17.023343,81,8753.798742
-19.504133,300,8757.689124
-11.444871,45,8758.245464
-19.133299,300,8762.023934
-3.861941,24,8762.317278
-10.970351,77,8763.238724
-6.320771,35,8763.694659
-7.668615,53,8764.373874
-10.146655,53,8765.068854
-3.364949,23,8765.358149
-10.749181,48,8765.979307
-12.350036,62,8766.725311
-15.694001,112,8768.106113
-7.314854,68,8768.9599
-5.434368,29,8769.314022
-6.590295,36,8769.780631
-4.37352,26,8770.111692
-12.601529,60,8770.810793
-6.24959,38,8771.329634
-15.739236,166,8773.385587
-7.749801,55,8774.082327
-12.183808,48,8774.703267
-12.016674,56,8775.456218
-13.532125,171,8777.707174
-11.156592,63,8778.542938
-12.771898,51,8779.225116
-34.295647,300,8783.146898
-15.905882,66,8783.940301
-10.248693,45,8784.526452
-11.944903,57,8785.242214
-15.396239,62,8786.021308
-7.881975,40,8786.517354
-11.520759,48,8787.101694
-6.983037,33,8787.499588
-5.531322,41,8788.001896
-9.2736,40,8788.504234
-5.34884,35,8788.93539
-13.941698,105,8790.21954
-11.208135,55,8790.897222
-14.187043,54,8791.545634
-5.430147,10,8791.67085
-18.110891,185,8793.989085
-10.190701,43,8794.514186
-24.254255,300,8798.188258
-10.172144,65,8798.976082
-6.685114,14,8799.145787
-11.092665,45,8799.703145
-5.807011,37,8800.191339
-29.270536,300,8804.01388
-29.896405,300,8807.697445
-4.825679,27,8808.027562
-12.774952,68,8808.855372
-39.223827,300,8812.550923
-11.742771,51,8813.18423
-13.628023,54,8813.855623
-8.397024,43,8814.389574
-21.086188,81,8815.383429
-2.282039,22,8815.661669
-23.596708,300,8819.405406
-5.030027,28,8819.757468
-6.990265,38,8820.223816
-9.201542,71,8821.101085
-2.397392,22,8821.367736
-6.524371,50,8821.980748
-12.184213,62,8822.736498
-29.61518,300,8826.490972
-5.040409,29,8826.846942
-15.842121,56,8827.540806
-3.310557,24,8827.840035
-10.259567,45,8828.383307
-11.999686,172,8830.479866
-12.822315,52,8831.108898
-3.947498,24,8831.403532
-25.552619,300,8835.098724
-8.165487,72,8835.991031
-12.107868,88,8837.079284
-27.186258,300,8840.763562
-7.944934,66,8841.630059
-24.08801,300,8845.329679
-3.726615,27,8845.667192
-22.821443,300,8849.416134
-3.211945,26,8849.727333
-19.173828,91,8850.834256
-26.365574,300,8854.508402
-9.769938,44,8855.052532
-4.305536,28,8855.391625
-23.438436,300,8859.136044
-4.419293,26,8859.45589
-8.887294,45,8860.013138
-15.484696,51,8860.639435
-11.944519,59,8861.366157
-11.311827,79,8862.323663
-32.524651,300,8866.061856
-13.457022,73,8866.956156
-7.671554,119,8868.41741
-9.569621,44,8868.961398
-6.998542,57,8869.659225
-8.618543,43,8870.194244
-21.350613,185,8872.4698
-17.482142,98,8873.739533
-2.697199,21,8874.009074
-20.690859,212,8876.597172
-14.346856,66,8877.410996
-19.297481,113,8878.811132
-3.676261,41,8879.302827
-5.508857,13,8879.465651
-4.271761,13,8879.620209
-10.068332,68,8880.455923
-13.711706,80,8881.495313
-14.219837,62,8882.246501
-7.359274,47,8882.832529
-13.657989,56,8883.507429
-11.93889,59,8884.237856
-15.62934,225,8886.995888
-6.320386,58,8887.717509
-7.778208,39,8888.199995
-8.735622,44,8888.747559
-8.873232,37,8889.195935
-7.432135,40,8889.682893
-15.36127,54,8890.355674
-15.408014,68,8891.204568
-10.708006,44,8891.740413
-4.964578,39,8892.21758
-10.11993,52,8892.861348
-14.401771,54,8893.528377
-3.335468,23,8893.803318
-11.799786,100,8895.035942
-12.032863,48,8895.628811
-14.590498,96,8896.799406
-14.238244,51,8897.42676
-2.222806,20,8897.678714
-10.22366,42,8898.195485
-7.405591,36,8898.635491
-14.03277,57,8899.326672
-17.285896,66,8900.143039
-8.451544,82,8901.140102
-18.301874,60,8901.865436
-2.842774,21,8902.120027
-12.732653,54,8902.78117
-12.34644,63,8903.57628
-7.030768,55,8904.289024
-6.964356,35,8904.71286
-5.903665,60,8905.447415
-7.58545,36,8905.885591
-21.540817,140,8907.597707
-8.195654,66,8908.399075
-30.166111,273,8911.778942
-5.679408,66,8912.597776
-9.189972,62,8913.355713
-6.240666,32,8913.738888
-10.218304,50,8914.363155
-17.774078,119,8915.830677
-4.14266,26,8916.149116
-5.704184,38,8916.615868
-14.52576,55,8917.288321
-3.882069,25,8917.597372
-9.70784,42,8918.115789
-6.584317,35,8918.543895
-16.675078,64,8919.384691
-12.189371,66,8920.185191
-10.306806,43,8920.723008
-8.448526,99,8921.9163
-10.289329,79,8922.89955
-13.173225,47,8923.467644
-9.525218,52,8924.092778
-6.507887,31,8924.477748
-17.386086,70,8925.345678
-17.151242,50,8925.947924
-10.395188,49,8926.549016
-5.051396,28,8926.947924
-16.235258,98,8928.152223
-3.623303,24,8928.455585
-9.137019,75,8929.403219
-18.719042,195,8931.789778
-5.324046,11,8931.926412
-8.478781,42,8932.445025
-2.445638,22,8932.723115
-7.985429,38,8933.198125
-11.15829,108,8934.576677
-13.1209,115,8936.002048
-5.574376,29,8936.363406
-2.222022,20,8936.612601
-5.485607,54,8937.275351
-8.618277,38,8937.737257
-5.43572,29,8938.092335
-8.241244,38,8938.562796
-8.651188,40,8939.051639
-11.69651,81,8940.045132
-11.348144,98,8941.253931
-15.187434,69,8942.115487
-6.376449,32,8942.571968
-6.630032,14,8942.73456
-3.906112,24,8943.026749
-6.904655,35,8943.460724
-9.336731,103,8944.727804
-10.0229,58,8945.43733
-20.539656,300,8949.09481
-11.702221,196,8951.571871
-2.393854,20,8951.811261
-14.565941,80,8952.799068
-11.001288,68,8953.64247
-12.973446,130,8955.254852
-12.785584,52,8955.893664
-11.618758,51,8956.525794
-14.021616,55,8957.218167
-4.216656,25,8957.577207
-4.103861,26,8957.915362
-10.940276,81,8958.931563
-10.40022,45,8959.499834
-10.879336,48,8960.088504
-3.316266,22,8960.361769
-14.34893,72,8961.283225
-5.227718,15,8961.472719
-12.773559,70,8962.341971
-14.8978,63,8963.116917
-2.661978,24,8963.41316
-6.246593,42,8963.933301
-10.155017,46,8964.522723
-11.606998,69,8965.44027
-12.846471,48,8966.029165
-9.289288,43,8966.576182
-11.075605,97,8967.773949
-17.699411,130,8969.372701
-7.957714,54,8970.033961
-9.108352,50,8970.645782
-5.234811,28,8970.996397
-8.998855,39,8971.49292
-7.62513,70,8972.405062
-5.763608,16,8972.606523
-4.01552,36,8973.077265
-14.743218,61,8973.837028
-16.833944,52,8974.473052
-7.938478,127,8976.048595
-14.941426,52,8976.686485
-11.656751,47,8977.269331
-17.857047,103,8978.543458
-5.489237,14,8978.713
-9.50847,40,8979.209389
-9.38235,66,8980.018602
-12.679676,53,8980.675647
-9.48354,41,8981.221189
-14.082033,103,8982.500707
-10.023012,46,8983.07053
-9.253632,40,8983.554236
-16.862648,103,8984.819959
-5.627245,30,8985.19379
-7.464382,51,8985.819624
-2.95077,24,8986.107215
-14.37157,49,8986.706371
-18.134072,57,8987.40935
-14.646963,52,8988.063961
-3.139411,22,8988.332272
-7.26245,35,8988.761904
-10.451022,68,8989.600624
-5.897594,48,8990.182039
-12.93624,46,8990.797317
-2.676775,21,8991.050522
-14.228883,172,8993.170617
-5.617809,34,8993.587861
-19.824759,300,8997.276057
-6.914139,41,8997.793098
-13.025074,69,8998.705674
-12.824982,121,9000.242954
-5.194362,28,9000.582047
-4.48212,33,9001.000038
-15.963716,96,9002.175168
-13.152731,49,9002.787481
-11.059265,62,9003.548018
-7.130284,35,9003.984731
-4.45637,28,9004.329778
-7.487481,37,9004.792731
-10.228075,44,9005.344601
-12.933228,49,9005.946022
-12.45321,167,9008.053143
-6.582394,31,9008.425148
-15.01569,87,9009.504678
-5.162296,28,9009.85172
-4.510666,28,9010.20378
-13.379714,53,9010.942802
-4.041599,27,9011.278904
-12.830615,63,9012.096591
-7.537548,42,9012.62071
-10.783331,48,9013.2259
-13.636858,74,9014.176645
-12.157167,93,9015.359756
-8.253727,57,9016.075884
-6.214748,32,9016.476813
-11.732982,46,9017.057165
-6.752233,14,9017.233693
-10.555507,70,9018.102126
-12.654357,48,9018.715096
-18.758483,300,9022.458066
-9.254391,60,9023.192103
-3.443454,33,9023.603004
-11.184126,50,9024.215546
-8.890798,44,9024.766045
-5.217077,30,9025.139047
-8.156929,40,9025.627548
-11.601268,70,9026.492334
-9.378202,67,9027.319416
-20.514935,110,9028.733193
-9.419545,56,9029.419158
-9.341468,39,9029.907851
-5.186943,34,9030.342017
-21.747806,131,9031.965567
-13.284928,52,9032.609025
-13.448213,66,9033.436334
-10.190554,66,9034.269036
-19.057491,92,9035.449228
-9.224249,44,9036.025314
-12.831936,62,9036.858502
-4.030322,51,9037.477817
-4.222594,29,9037.814915
-15.625697,58,9038.48231
-4.131708,48,9039.065876
-12.883423,51,9039.72566
-13.014743,55,9040.416772
-24.749333,178,9042.697795
-6.473373,36,9043.152652
-13.35878,60,9043.883667
-11.453314,92,9045.057883
-7.434799,57,9045.774966
-15.42718,56,9046.505942
-16.46502,212,9049.112017
-12.129948,66,9049.939731
-5.619877,34,9050.380298
-8.513902,61,9051.141499
-6.269912,35,9051.58478
-4.708638,28,9051.932876
-16.75159,57,9052.619694
-11.375512,44,9053.181231
-8.869082,46,9053.798117
-4.294663,53,9054.449773
-13.923324,58,9055.162865
-11.693928,65,9055.973704
-13.049963,55,9056.642751
-9.347958,39,9057.117333
-11.175454,42,9057.629961
-6.730569,73,9058.528535
-6.571657,37,9058.977991
-11.892415,51,9059.616426
-8.598169,40,9060.101672
-14.077074,48,9060.695673
-14.1776,69,9061.623605
-7.753578,38,9062.068386
-8.005573,35,9062.476181
-9.450884,49,9063.070807
-13.318307,55,9063.738021
-10.461744,53,9064.394817
-15.087259,56,9065.094037
-6.873621,56,9065.787154
-20.650766,300,9069.534148
-6.66525,34,9069.947044
-5.566573,41,9070.445866
-15.871576,58,9071.151809
-5.256973,41,9071.658937
-10.439085,74,9072.573288
-6.493581,34,9072.994191
-9.483711,63,9073.771336
-2.846283,22,9074.042737
-11.214865,58,9074.779171
-9.877733,117,9076.253582
-6.453543,35,9076.737312
-15.029312,57,9077.492321
-8.953593,113,9078.91869
-6.977851,37,9079.371448
-29.295334,300,9083.192672
-2.895143,21,9083.47392
-17.832696,111,9084.869376
-9.593116,43,9085.39544
-11.526289,51,9086.045228
-18.578293,71,9086.967705
-12.563084,49,9087.566641
-12.638066,51,9088.207898
-6.248025,33,9088.617801
-12.870853,60,9089.364362
-15.838259,87,9090.423948
-3.719494,33,9090.824661
-9.411286,52,9091.462803
-14.77323,53,9092.123224
-10.913978,45,9092.689706
-20.040789,78,9093.644128
-7.954632,58,9094.367222
-8.683589,37,9094.835817
-6.761714,36,9095.351892
-22.85015,300,9099.132823
-16.736854,57,9099.840935
-6.355684,50,9100.451254
-6.90128,37,9100.91168
-21.147429,66,9101.77211
-9.499664,38,9102.258809
-4.703642,30,9102.626986
-12.567479,64,9103.432171
-5.520608,29,9103.794779
-8.078673,36,9104.229306
-13.96722,54,9104.911206
-8.566301,53,9105.573028
-10.576235,49,9106.178409
-6.367873,45,9106.745496
-6.947246,38,9107.208783
-9.720866,46,9107.779074
-9.183218,42,9108.285163
-6.414239,53,9108.948499
-4.533331,26,9109.276965
-13.552967,50,9109.928683
-15.422798,67,9110.756854
-17.808241,171,9112.851793
-9.801015,62,9113.599855
-9.389676,38,9114.067127
-13.706351,64,9114.877337
-8.666072,40,9115.433563
-4.292984,28,9115.78463
-5.716491,40,9116.277968
-2.538806,23,9116.562179
-35.236223,300,9120.26935
-5.078964,31,9120.646173
-9.949582,43,9121.177167
-9.376749,41,9121.675475
-12.066106,51,9122.296313
-11.306805,51,9122.924547
-2.636404,21,9123.186086
-3.166618,25,9123.500384
-41.735147,300,9127.206019
-13.496409,68,9128.044162
-9.145286,38,9128.505804
-3.431804,25,9128.824975
-6.202041,49,9129.428336
-6.814945,33,9129.834865
-4.45776,31,9130.21727
-9.137211,39,9130.696015
-9.345454,41,9131.200641
-20.394488,160,9133.173397
-10.844965,49,9133.793052
-11.373115,79,9134.806437
-17.545801,129,9136.393844
-16.047249,54,9137.072339
-4.464135,30,9137.440331
-5.848682,44,9137.974486
-10.716503,43,9138.495835
-10.902869,47,9139.067439
-6.576484,38,9139.53148
-9.59436,74,9140.429915
-6.526515,48,9141.024172
-7.399372,36,9141.467984
-13.871996,51,9142.143362
-14.733385,56,9142.829342
-8.647401,61,9143.588671
-6.195917,42,9144.118856
-7.478775,37,9144.574177
-5.642153,66,9145.39595
-20.117791,108,9146.739922
-11.291051,48,9147.317374
-12.386453,52,9147.953008
-10.184402,44,9148.488997
-15.23278,82,9149.516514
-6.434418,33,9149.923591
-10.582729,43,9150.445167
-11.564997,46,9151.061638
-11.705167,49,9151.663046
-9.56464,49,9152.271601
-9.637939,40,9152.779125
-11.842601,103,9154.06264
-12.466988,51,9154.677597
-15.259585,52,9155.322136
-11.936507,49,9155.919509
-14.465379,69,9156.764307
-2.979438,23,9157.045724
-8.956858,42,9157.558353
-9.580845,44,9158.096076
-7.148386,37,9158.598011
-4.055184,28,9158.947528
-15.173312,83,9159.965823
-9.673822,50,9160.581772
-8.585126,42,9161.091191
-5.881325,30,9161.456215
-9.996227,46,9162.024695
-5.715817,44,9162.56014
-7.459842,40,9163.054452
-11.538873,43,9163.581123
-3.127233,30,9163.949342
-15.148369,56,9164.638051
-10.103255,50,9165.255112
-8.115045,38,9165.728085
-3.736118,28,9166.118686
-6.198984,36,9166.557272
-3.447546,23,9166.843934
-11.231411,77,9167.788255
-4.142466,25,9168.096948
-10.710627,47,9168.674273
-7.733755,39,9169.148444
-6.767427,35,9169.59422
-6.123897,33,9170.00536
-11.355847,42,9170.517047
-7.440844,36,9170.951055
-7.348128,38,9171.422689
-7.80826,101,9172.669506
-7.931248,46,9173.238478
-4.535157,31,9173.617694
-14.650954,51,9174.246013
-9.156552,39,9174.72139
-14.500099,68,9175.565633
-14.300563,56,9176.296848
-12.604112,77,9177.280106
-8.51743,40,9177.767071
-9.834536,51,9178.376815
-13.347459,54,9179.00681
-11.606842,56,9179.712068
-15.46452,60,9180.473772
-7.618668,42,9181.05026
-5.192765,32,9181.448104
-18.81792,300,9185.120857
-8.039374,42,9185.620524
-15.088922,82,9186.66591
-4.878917,27,9187.006001
-6.236817,31,9187.386553
-3.510699,24,9187.693732
-6.56638,54,9188.430895
-5.800395,32,9188.825995
-2.250326,19,9189.064013
-10.789159,56,9189.760768
-6.378256,35,9190.188511
-10.223141,46,9190.754918
-4.142018,28,9191.151857
-3.468013,25,9191.468011
-16.230563,70,9192.335266
-12.92814,48,9192.948115
-9.207755,64,9193.765703
-2.463962,20,9194.012044
-3.055362,22,9194.310247
-15.102043,166,9196.425144
-13.833678,66,9197.247334
-11.52597,49,9197.904664
-15.598253,68,9198.752138
-4.887172,28,9199.10619
-11.751677,52,9199.744167
-9.304037,50,9200.411493
-12.43246,45,9200.99678
-3.49689,37,9201.472392
-9.846193,41,9202.000277
-6.554791,36,9202.466275
-13.72391,54,9203.171537
-17.934926,170,9205.322951
-17.019616,115,9206.868171
-5.604981,17,9207.076479
-5.136252,41,9207.584097
-6.438608,33,9207.986849
-12.041278,50,9208.622204
-26.215026,300,9212.47178
-5.634664,30,9212.854727
-14.99668,53,9213.521297
-5.742491,31,9213.924219
-6.842842,66,9214.752657
-12.270966,91,9216.003766
-8.750517,43,9216.539364
-8.341698,40,9217.040529
-10.913755,50,9217.668499
-11.84972,46,9218.240916
-12.603819,48,9218.843796
-13.269986,47,9219.418552
-6.283032,65,9220.254652
-13.158076,49,9220.92776
-7.957657,39,9221.421439
-8.869147,55,9222.127019
-6.241388,45,9222.716772
-3.448097,26,9223.050902
-11.132961,44,9223.609446
-12.928395,48,9224.211535
-9.593417,48,9224.824922
-10.712388,70,9225.675963
-6.86162,74,9226.590963
-7.328754,34,9227.007929
-8.006974,39,9227.486925
-8.46278,39,9228.01598
-15.471263,53,9228.674158
-15.7076,81,9229.654063
-4.870253,31,9230.046571
-3.234589,35,9230.476452
-6.630173,39,9230.944646
-10.95859,43,9231.477016
-10.915707,57,9232.188441
-7.918556,36,9232.655193
-6.309855,34,9233.075734
-5.603664,31,9233.473342
-3.824357,24,9233.77235
-7.345882,54,9234.467161
-5.244582,31,9234.87461
-11.878828,45,9235.446827
-9.649405,138,9237.326541
-9.379182,45,9237.876688
-12.920022,53,9238.557914
-2.95873,22,9238.854053
-11.505252,194,9241.337466
-21.832531,300,9245.140404
-3.234187,30,9245.528961
-18.821014,300,9249.18511
-16.343194,60,9249.89784
-4.381701,39,9250.358636
-9.667969,41,9250.908137
-3.332334,22,9251.21332
-11.688184,48,9251.834771
-13.888883,57,9252.537519
-8.873261,40,9253.013975
-5.408241,34,9253.419215
-13.621556,69,9254.259006
-4.107733,25,9254.559402
-7.855849,40,9255.026358
-4.73565,28,9255.366593
-10.911617,52,9255.991922
-5.454532,16,9256.203714
-4.860893,30,9256.594632
-9.414368,57,9257.337074
-22.963057,300,9260.983491
-14.177541,61,9261.725811
-8.028653,44,9262.252059
-10.187069,72,9263.134037
-11.001271,70,9263.988948
-4.509003,28,9264.370282
-14.481301,121,9265.82146
-10.400054,49,9266.428836
-7.424569,38,9266.905754
-13.197354,46,9267.480446
-9.191783,75,9268.442909
-4.297199,27,9268.772435
-8.428944,41,9269.277264
-3.839864,24,9269.568513
-12.055037,47,9270.124758
-13.451091,71,9271.023217
-10.24333,40,9271.54083
-12.81693,77,9272.480676
-15.679278,58,9273.183495
-7.273577,39,9273.668172
-5.679518,32,9274.090396
-14.90823,58,9274.799218
-4.489713,28,9275.130333
-9.593696,40,9275.620897
-14.083321,56,9276.307511
-15.274076,53,9276.973349
-6.430779,37,9277.409184
-8.533943,79,9278.391236
-4.492478,32,9278.797476
-7.494944,37,9279.272172
-11.987548,80,9280.239856
-9.281932,46,9280.787859
-9.96265,39,9281.32744
-5.732227,82,9282.377126
-8.494083,85,9283.403857
-12.978894,54,9284.034482
-6.340111,36,9284.473306
-10.505676,53,9285.155256
-7.477362,37,9285.603381
-13.143547,55,9286.269218
-18.871506,141,9288.048087
-14.961175,51,9288.660447
-19.105998,249,9291.681991
-6.982743,34,9292.102716
-30.044938,300,9295.896235
-8.562311,37,9296.362592
-10.688616,49,9296.960991
-7.828203,38,9297.414842
-9.313639,40,9297.88658
-3.722511,24,9298.21171
-15.616666,80,9299.211205
-12.388066,60,9299.918314
-12.684855,74,9300.806416
-11.340584,86,9301.87988
-11.750969,52,9302.596961
-6.095302,32,9303.011994
-16.031335,99,9304.263295
-9.050363,43,9304.802547
-13.963317,52,9305.426426
-16.555591,175,9307.59389
-5.969837,48,9308.168377
-7.898115,36,9308.602075
-10.384064,79,9309.650342
-5.123885,32,9310.039743
-5.581895,29,9310.385794
-13.143692,54,9311.049036
-13.833222,61,9311.834678
-9.12845,46,9312.386586
-27.778212,242,9315.334783
-6.437063,34,9315.758678
-6.485976,60,9316.506369
-14.967181,79,9317.507819
-23.382493,300,9321.185933
-13.22815,53,9321.828005
-15.435495,58,9322.52659
-4.438134,29,9322.88044
-9.696424,45,9323.430243
-3.258504,23,9323.703511
-5.016877,10,9323.821643
-7.358369,45,9324.364904
-11.643103,56,9325.104596
-4.794868,27,9325.459558
-7.685491,48,9326.036318
-14.771917,50,9326.633659
-5.56571,30,9326.986624
-7.631124,40,9327.487312
-6.980877,39,9327.985406
-15.065276,56,9328.650628
-14.015243,84,9329.652271
-14.523731,58,9330.380485
-11.469067,52,9330.993258
-4.762194,14,9331.156819
-4.854074,29,9331.503891
-4.447033,26,9331.817082
-16.784315,85,9332.930208
-8.569657,42,9333.446061
-8.11195,71,9334.301791
-5.297126,36,9334.727453
-7.775438,41,9335.22612
-13.587253,58,9335.929926
-10.727425,71,9336.756397
-12.150676,56,9337.417258
-24.758043,184,9339.611952
-5.799146,33,9340.027478
-4.322088,26,9340.391503
-10.071066,68,9341.195455
-16.034056,56,9341.863607
-2.653117,21,9342.122484
-3.450099,43,9342.64409
-8.784418,59,9343.373816
-7.716427,38,9343.823793
-18.641254,109,9345.115358
-12.644275,73,9345.998667
-15.306292,68,9346.788082
-7.875073,41,9347.264296
-8.810729,42,9347.78015
-2.892038,30,9348.190598
-5.085204,16,9348.376974
-4.644857,29,9348.724386
-6.169181,37,9349.172069
-12.426105,55,9349.859994
-6.768131,39,9350.365623
-3.26764,23,9350.655848
-4.087973,26,9350.968872
-8.541366,40,9351.453948
-5.178825,40,9351.941423
-16.916384,63,9352.729516
-4.772353,14,9352.897983
-8.151411,40,9353.380786
-15.190146,56,9354.058395
-8.903499,61,9354.826242
-4.772054,42,9355.423802
-15.005444,76,9356.371042
-6.799152,34,9356.774658
-7.748204,36,9357.203541
-11.300437,48,9357.793324
-10.618979,48,9358.403185
-12.919289,58,9359.090836
-13.14941,65,9359.882973
-12.69533,54,9360.561066
-5.018217,30,9360.928873
-3.881637,24,9361.220107
-11.465064,51,9361.830474
-4.152662,31,9362.203697
-7.22544,50,9362.888613
-4.005538,27,9363.236682
-6.581728,33,9363.639428
-10.194353,42,9364.1498
-11.450164,53,9364.786097
-5.062675,42,9365.314786
-4.635435,30,9365.684459
-10.815379,135,9367.312775
-2.82763,22,9367.579858
-5.775536,35,9368.037663
-7.623795,35,9368.46242
-11.563728,49,9369.054724
-3.734087,31,9369.435402
-3.336799,28,9369.777149
-17.024802,123,9371.382637
-16.667729,64,9372.148792
-6.916828,38,9372.597275
-15.109753,86,9373.690265
-15.372875,106,9374.955964
-13.958441,55,9375.62535
-13.887967,59,9376.37066
-6.252056,35,9376.800536
-10.886042,50,9377.39431
-8.094174,36,9377.818614
-7.467772,37,9378.279972
-18.217552,62,9379.085628
-2.600098,21,9379.341942
-6.8487,39,9379.80527
-6.384478,37,9380.251076
-7.21624,38,9380.749742
-7.563223,37,9381.228356
-14.697736,54,9381.87886
-4.850839,29,9382.221947
-10.1335,48,9382.785839
-14.198997,84,9383.815902
-15.482974,80,9384.78867
-7.629104,39,9385.244034
-11.494979,78,9386.176569
-7.180342,37,9386.636045
-13.001113,65,9387.438114
-3.235949,13,9387.599415
-12.037295,49,9388.219377
-23.383397,205,9390.756207
-8.657209,43,9391.295764
-3.693646,41,9391.78199
-6.247788,52,9392.411282
-18.372835,300,9396.121708
-8.183949,36,9396.580144
-11.940277,52,9397.223838
-18.821147,180,9399.545432
-19.933524,75,9400.478245
-18.592334,93,9401.645026
-26.669137,116,9403.185875
-3.965059,29,9403.554915
-7.3057,42,9404.068074
-12.560912,73,9404.994757
-9.418151,45,9405.567518
-13.249386,57,9406.351539
-3.772517,24,9406.651706
-12.037966,75,9407.615438
-17.905376,249,9410.758112
-13.425637,65,9411.57257
-10.327837,41,9412.084004
-22.629057,146,9413.902703
-32.934131,188,9416.351585
-8.027655,41,9416.86969
-30.2766,214,9419.536967
-14.974121,53,9420.193315
-5.645951,30,9420.562214
-2.431162,20,9420.817673
-10.826269,48,9421.415208
-3.651775,24,9421.717069
-2.465134,20,9421.960582
-5.243743,34,9422.3847
-5.342979,59,9423.172952
-2.978575,27,9423.521909
-12.931846,54,9424.191105
-17.491851,124,9425.728251
-3.604735,25,9426.049417
-29.585122,300,9429.784889
-26.49453,156,9431.722756
-13.12179,53,9432.509651
-28.177898,300,9436.2998
-6.151633,40,9436.800185
-12.32789,66,9437.621253
-3.729999,29,9438.043124
-14.99897,52,9438.688481
-7.962272,39,9439.166014
-3.573888,26,9439.506105
-16.999921,76,9440.457088
-11.744058,76,9441.411748
-11.09791,48,9441.998939
-14.343074,57,9442.716257
-5.460154,29,9443.0794
-16.556113,65,9443.890034
-3.473075,24,9444.195662
-15.676614,74,9445.130646
-13.231435,51,9445.767912
-7.403362,39,9446.30251
-7.138698,39,9446.82773
-15.171719,66,9447.66768
-12.311491,81,9448.694936
-24.07407,148,9450.518745
-30.86225,294,9454.38707
-33.302102,300,9458.073394
-23.385731,243,9461.069717
-12.053577,51,9461.745963
-17.516741,64,9462.615195
-5.579123,32,9463.011323
-36.391724,300,9467.035203
-3.774704,26,9467.385266
-15.651761,76,9468.461879
-6.225754,36,9468.918607
-9.313366,60,9469.649354
-8.639362,60,9470.382923
-3.526201,26,9470.713042
-6.276818,31,9471.095939
-6.932454,33,9471.551319
-11.919808,43,9472.089297
-5.581297,11,9472.22292
-10.243414,88,9473.291151
-16.708877,63,9474.049819
-6.040484,34,9474.466681
-10.585773,73,9475.350235
-5.847386,31,9475.726671
-32.563479,300,9479.404282
-9.625763,62,9480.226419
-7.39812,51,9480.860596
-14.648886,160,9482.815757
-6.592647,38,9483.285079
-6.564116,33,9483.683304
-9.555485,46,9484.257797
-22.3338,91,9485.372653
-6.748753,32,9485.761633
-3.429363,13,9485.921747
-4.243964,28,9486.273108
-5.992854,35,9486.704865
-29.388619,300,9490.448883
-5.047775,33,9490.852475
-5.808873,32,9491.244072
-4.80106,9,9491.357768
-33.394186,300,9495.107892
-14.345514,74,9496.028787
-13.612776,53,9496.678053
-7.753615,36,9497.114455
-9.815225,47,9497.697892
-6.828881,40,9498.222548
-11.488797,50,9498.841892
-20.641774,77,9499.783933
-7.237793,36,9500.220783
-5.471145,35,9500.658293
-5.017463,32,9501.049219
-7.352692,41,9501.555584
-16.395065,74,9502.454771
-4.367717,31,9502.838353
-11.542637,49,9503.440768
-5.115959,32,9503.832726
-20.982694,300,9507.681459
